Range Time (seconds),Specific Impulse
602.00000000001,4202.96210555326
602.10000000001,4202.9682789031285
602.20000000001,4202.974452252997
602.3000000000101,4202.980625602867
602.4000000000101,4202.986798952736
602.5000000000101,4202.992972302605
602.6000000000101,4202.999145652474
602.7000000000102,4203.005319002343
602.8000000000102,4203.011492352212
602.9000000000102,4203.017665702081
603.0000000000102,4203.023839051951
603.1000000000103,4203.0300124018195
603.2000000000103,4203.036185751688
603.3000000000103,4203.042359101558
603.4000000000103,4203.048532451427
603.5000000000103,4203.054705801296
603.6000000000104,4203.060879151165
603.7000000000104,4203.067052501034
603.8000000000104,4203.073225850903
603.9000000000104,4203.079399200772
604.0000000000105,4203.085572550642
604.1000000000105,4203.09174590051
604.2000000000105,4203.097919250379
604.3000000000105,4203.104092600249
604.4000000000106,4203.1102659501175
604.5000000000106,4203.116439299987
604.6000000000106,4203.122612649856
604.7000000000106,4203.128785999725
604.8000000000106,4203.134959349594
604.9000000000107,4203.141132699463
605.0000000000107,4203.147306049333
605.1000000000107,4203.153479399201
605.2000000000107,4203.15965274907
605.3000000000108,4203.16582609894
605.4000000000108,4203.1719994488085
605.5000000000108,4203.178172798678
605.6000000000108,4203.184346148547
605.7000000000108,4203.190519498416
605.8000000000109,4203.196692848285
605.9000000000109,4203.202866198154
606.0000000000109,4203.209039548024
606.1000000000109,4203.215212897892
606.200000000011,4203.221386247761
606.300000000011,4203.227559597631
606.400000000011,4203.233732947499
606.500000000011,4203.239906297369
606.600000000011,4203.246079647238
606.7000000000111,4203.252252997107
606.8000000000111,4203.258426346976
606.9000000000111,4203.264599696845
607.0000000000111,4203.270773046715
607.1000000000112,4203.276946396583
607.2000000000112,4203.283119746453
607.3000000000112,4203.289293096322
607.4000000000112,4203.29546644619
607.5000000000113,4203.30163979606
607.6000000000113,4203.307813145929
607.7000000000113,4203.313986495798
607.8000000000113,4203.320159845667
607.9000000000113,4203.326333195536
608.0000000000114,4203.3325065454055
608.1000000000114,4203.338679895274
608.2000000000114,4203.344853245144
608.3000000000114,4203.351026595013
608.4000000000115,4203.357199944881
608.5000000000115,4203.363373294751
608.6000000000115,4203.36954664462
608.7000000000115,4203.375719994489
608.8000000000116,4203.381893344358
608.9000000000116,4203.388066694227
609.0000000000116,4203.3942400440965
609.1000000000116,4203.400413393965
609.2000000000116,4203.406586743835
609.3000000000117,4203.412760093704
609.4000000000117,4203.418933443572
609.5000000000117,4203.425106793442
609.6000000000117,4203.431280143311
609.7000000000118,4203.43745349318
609.8000000000118,4203.443626843049
609.9000000000118,4203.449800192918
610.0000000000118,4203.455973542787
610.1000000000118,4203.462146892656
610.2000000000119,4203.468320242526
610.3000000000119,4203.4744935923945
610.4000000000119,4203.480666942263
610.5000000000119,4203.486840292133
610.600000000012,4203.493013642002
610.700000000012,4203.499186991871
610.800000000012,4203.50536034174
610.900000000012,4203.511533691609
611.000000000012,4203.517707041478
611.1000000000121,4203.523880391347
611.2000000000121,4203.530053741217
611.3000000000121,4203.5362270910855
611.4000000000121,4203.542400440954
611.5000000000122,4203.548573790824
611.6000000000122,4203.554747140693
611.7000000000122,4203.560920490562
611.8000000000122,4203.567093840431
611.9000000000123,4203.5732671903
612.0000000000123,4203.579440540169
612.1000000000123,4203.585613890038
612.2000000000123,4203.591787239908
612.3000000000123,4203.597960589776
612.4000000000124,4203.604133939645
612.5000000000124,4203.610307289515
612.6000000000124,4203.616480639384
612.7000000000124,4203.622653989253
612.8000000000125,4203.628827339122
612.9000000000125,4203.635000688991
613.0000000000125,4203.64117403886
613.1000000000125,4203.647347388729
613.2000000000126,4203.653520738599
613.3000000000126,4203.658536585366
613.4000000000126,4203.658536585366
613.5000000000126,4203.658536585366
613.6000000000126,4203.658536585366
613.7000000000127,4203.658536585366
613.8000000000127,4203.658536585366
613.9000000000127,4203.658536585366
614.0000000000127,4203.658536585366
614.1000000000128,4203.658536585366
614.2000000000128,4203.658536585366
614.3000000000128,4203.658536585366
614.4000000000128,4203.658536585366
614.5000000000128,4203.658536585366
614.6000000000129,4203.658536585366
614.7000000000129,4203.658536585366
614.8000000000129,4203.658536585366
614.9000000000129,4203.658536585366
615.000000000013,4203.658536585366
615.100000000013,4203.658536585366
615.200000000013,4203.658536585366
615.300000000013,4203.658536585366
615.400000000013,4203.658536585366
615.5000000000131,4203.658536585366
615.6000000000131,4203.658536585366
615.7000000000131,4203.658536585366
615.8000000000131,4203.658536585366
615.9000000000132,4203.658536585366
616.0000000000132,4203.658536585366
616.1000000000132,4203.658536585366
616.2000000000132,4203.658536585366
616.3000000000133,4203.658536585366
616.4000000000133,4203.658536585366
616.5000000000133,4203.658536585366
616.6000000000133,4203.658536585366
616.7000000000133,4203.658536585366
616.8000000000134,4203.658536585366
616.9000000000134,4203.658536585366
617.0000000000134,4203.658536585366
617.1000000000134,4203.658536585366
617.2000000000135,4203.658536585366
617.3000000000135,4203.658536585366
617.4000000000135,4203.658536585366
617.5000000000135,4203.658536585366
617.6000000000136,4203.658536585366
617.7000000000136,4203.658536585366
617.8000000000136,4203.658536585366
617.9000000000136,4203.658536585366
618.0000000000136,4203.658536585366
618.1000000000137,4203.658536585366
618.2000000000137,4203.658536585366
618.3000000000137,4203.658536585366
618.4000000000137,4203.658536585366
618.5000000000138,4203.658536585366
618.6000000000138,4203.658536585366
618.7000000000138,4203.627371273706
618.8000000000138,4203.5767841011675
618.9000000000138,4203.526196928629
619.0000000000139,4203.475609756091
