Range Time (seconds),Flowrate
580.100000000005,215.49382716049382
580.200000000005,215.49382716049382
580.3000000000051,215.49382716049382
580.4000000000051,215.49382716049382
580.5000000000051,215.49382716049382
580.6000000000051,215.49382716049382
580.7000000000052,215.49382716049382
580.8000000000052,215.49382716049382
580.9000000000052,215.49382716049382
581.0000000000052,215.49382716049382
581.1000000000053,215.49382716049382
581.2000000000053,215.49382716049382
581.3000000000053,215.49382716049382
581.4000000000053,215.49382716049382
581.5000000000053,215.49382716049382
581.6000000000054,215.49382716049382
581.7000000000054,215.49382716049382
581.8000000000054,215.49382716049382
581.9000000000054,215.49382716049382
582.0000000000055,215.49382716049382
582.1000000000055,215.49382716049382
582.2000000000055,215.49382716049382
582.3000000000055,215.49382716049382
582.4000000000055,215.49382716049382
582.5000000000056,215.49382716049382
582.6000000000056,215.49382716049382
582.7000000000056,215.49382716049382
582.8000000000056,215.49382716049382
582.9000000000057,215.49382716049382
583.0000000000057,215.49382716049382
583.1000000000057,215.49382716049382
583.2000000000057,215.49382716049382
583.3000000000058,215.49382716049382
583.4000000000058,215.49382716049382
583.5000000000058,215.49382716049382
583.6000000000058,215.49382716049382
583.7000000000058,215.49382716049382
583.8000000000059,215.49382716049382
583.9000000000059,215.49382716049382
584.0000000000059,215.49382716049382
584.1000000000059,215.49382716049382
584.200000000006,215.49382716049382
584.300000000006,215.49382716049382
584.400000000006,215.49382716049382
584.500000000006,215.49382716049382
584.600000000006,215.49382716049382
584.7000000000061,215.49382716049382
584.8000000000061,215.49382716049382
584.9000000000061,215.49382716049382
585.0000000000061,215.49382716049382
585.1000000000062,215.49382716049382
585.2000000000062,215.49382716049382
585.3000000000062,215.49382716049382
585.4000000000062,215.49382716049382
585.5000000000063,215.49382716049382
585.6000000000063,215.49382716049382
585.7000000000063,215.49382716049382
585.8000000000063,215.49382716049382
585.9000000000063,215.49382716049382
586.0000000000064,215.49382716049382
586.1000000000064,215.49382716049382
586.2000000000064,215.49382716049382
586.3000000000064,215.49382716049382
586.4000000000065,215.49382716049382
586.5000000000065,215.49382716049382
586.6000000000065,215.49382716049382
586.7000000000065,215.49382716049382
586.8000000000065,215.49382716049382
586.9000000000066,215.49382716049382
587.0000000000066,215.49382716049382
587.1000000000066,215.49382716049382
587.2000000000066,215.49382716049382
587.3000000000067,215.49382716049382
587.4000000000067,215.49382716049382
587.5000000000067,215.49382716049382
587.6000000000067,215.49382716049382
587.7000000000068,215.49382716049382
587.8000000000068,215.49382716049382
587.9000000000068,215.49382716049382
588.0000000000068,215.49382716049382
588.1000000000068,215.49382716049382
588.2000000000069,215.49382716049382
588.3000000000069,215.49382716049382
588.4000000000069,215.49382716049382
588.5000000000069,215.49382716049382
588.600000000007,215.49382716049382
588.700000000007,215.49382716049382
588.800000000007,215.49382716049382
588.900000000007,215.49382716049382
589.000000000007,215.49382716049382
589.1000000000071,215.49382716049382
589.2000000000071,215.49382716049382
589.3000000000071,215.49382716049382
589.4000000000071,215.49382716049382
589.5000000000072,215.49382716049382
589.6000000000072,215.49382716049382
589.7000000000072,215.49382716049382
589.8000000000072,215.49382716049382
589.9000000000073,215.49382716049382
590.0000000000073,215.49382716049382
590.1000000000073,215.49382716049382
590.2000000000073,215.49382716049382
590.3000000000073,215.49382716049382
590.4000000000074,215.49382716049382
590.5000000000074,215.49382716049382
590.6000000000074,215.49382716049382
590.7000000000074,215.49382716049382
590.8000000000075,215.49382716049382
590.9000000000075,215.49382716049382
591.0000000000075,215.49382716049382
591.1000000000075,215.49382716049382
591.2000000000075,215.49382716049382
591.3000000000076,215.49382716049382
591.4000000000076,215.49382716049382
591.5000000000076,215.49382716049382
591.6000000000076,215.49382716049382
591.7000000000077,215.49382716049382
591.8000000000077,215.49382716049382
591.9000000000077,215.49382716049382
592.0000000000077,215.49382716049382
592.1000000000078,215.49382716049382
592.2000000000078,215.49382716049382
592.3000000000078,215.49382716049382
592.4000000000078,215.49382716049382
592.5000000000078,215.49382716049382
592.6000000000079,215.49382716049382
592.7000000000079,215.49382716049382
592.8000000000079,215.49382716049382
592.9000000000079,215.49382716049382
593.000000000008,215.49382716049382
593.100000000008,215.49382716049382
593.200000000008,215.49382716049382
593.300000000008,215.49382716049382
593.400000000008,215.49382716049382
593.5000000000081,215.49382716049382
593.6000000000081,215.49382716049382
593.7000000000081,215.49382716049382
593.8000000000081,215.49382716049382
593.9000000000082,215.49382716049382
594.0000000000082,215.49382716049382
594.1000000000082,215.49382716049382
594.2000000000082,215.49382716049382
594.3000000000083,215.49382716049382
594.4000000000083,215.49382716049382
594.5000000000083,215.49382716049382
594.6000000000083,215.49382716049382
594.7000000000083,215.49382716049382
594.8000000000084,215.49382716049382
594.9000000000084,215.49382716049382
595.0000000000084,215.49382716049382
595.1000000000084,215.49382716049382
595.2000000000085,215.49382716049382
595.3000000000085,215.49382716049382
595.4000000000085,215.49382716049382
595.5000000000085,215.49382716049382
595.6000000000085,215.49382716049382
595.7000000000086,215.49382716049382
595.8000000000086,215.49382716049382
595.9000000000086,215.49382716049382
596.0000000000086,215.49382716049382
596.1000000000087,215.49382716049382
596.2000000000087,215.49382716049382
596.3000000000087,215.49382716049382
596.4000000000087,215.49382716049382
596.5000000000088,215.49382716049382
596.6000000000088,215.49382716049382
596.7000000000088,215.49382716049382
596.8000000000088,215.49382716049382
596.9000000000088,215.49382716049382
597.0000000000089,215.49382716049382
597.1000000000089,215.49382716049382
597.2000000000089,215.49382716049382
597.3000000000089,215.49382716049382
597.400000000009,215.49382716049382
597.500000000009,215.49382716049382
597.600000000009,215.49382716049382
597.700000000009,215.49382716049382
597.800000000009,215.49382716049382
597.9000000000091,215.49382716049382
598.0000000000091,215.49382716049382
598.1000000000091,215.49382716049382
598.2000000000091,215.49382716049382
598.3000000000092,215.49382716049382
598.4000000000092,215.49382716049382
598.5000000000092,215.49382716049382
598.6000000000092,215.49382716049382
598.7000000000093,215.49382716049382
598.8000000000093,215.49382716049382
598.9000000000093,215.49382716049382
599.0000000000093,215.49382716049382
599.1000000000093,215.49382716049382
599.2000000000094,215.49382716049382
599.3000000000094,215.49382716049382
599.4000000000094,215.49382716049382
599.5000000000094,215.49382716049382
599.6000000000095,215.49382716049382
599.7000000000095,215.49382716049382
599.8000000000095,215.49382716049382
599.9000000000095,215.49382716049382
600.0000000000095,215.49382716049382
600.1000000000096,215.49382716049382
600.2000000000096,215.49382716049382
600.3000000000096,215.49382716049382
600.4000000000096,215.49382716049382
600.5000000000097,215.49382716049382
600.6000000000097,215.49382716049382
600.7000000000097,215.49382716049382
600.8000000000097,215.49382716049382
600.9000000000098,215.49382716049382
601.0000000000098,215.49382716049382
601.1000000000098,215.49382716049382
601.2000000000098,215.49382716049382
601.3000000000098,215.49382716049382
601.4000000000099,215.49382716049382
601.5000000000099,215.49382716049382
601.6000000000099,215.49382716049382
601.7000000000099,215.49382716049382
601.80000000001,215.49382716049382
601.90000000001,215.49382716049382
602.00000000001,215.49382716049382
602.10000000001,215.49382716049382
602.20000000001,215.49382716049382
602.3000000000101,215.49382716049382
602.4000000000101,215.49382716049382
602.5000000000101,215.49382716049382
602.6000000000101,215.49382716049382
602.7000000000102,215.49382716049382
602.8000000000102,215.49382716049382
602.9000000000102,215.49382716049382
603.0000000000102,215.49382716049382
603.1000000000103,215.49382716049382
603.2000000000103,215.49382716049382
603.3000000000103,215.49382716049382
603.4000000000103,215.49382716049382
603.5000000000103,215.49382716049382
