Range Time (seconds),Thrust
-3.5,0.009943181818181818
-3.4,0.009943181818181818
-3.3,0.040505382775119704
-3.1999999999999997,0.06960227272727272
-3.0999999999999996,0.09892361111111195
-2.9999999999999996,0.586647727272734
-2.8999999999999995,1.9773674242424326
-2.7999999999999994,3.0439001122334504
-2.6999999999999993,3.9143876262626325
-2.599999999999999,4.665622130394862
-2.499999999999999,5.252985940485943
-2.399999999999999,5.5662110974611005
-2.299999999999999,5.821738215488217
-2.199999999999999,6.172152777777783
-2.0999999999999988,6.442118450126265
-1.9999999999999987,6.678733954124582
-1.8999999999999986,6.802935606060608
-1.7999999999999985,6.883001893939395
-1.6999999999999984,6.914151170798898
-1.5999999999999983,6.9267940771349865
-1.4999999999999982,6.939436983471075
-1.3999999999999981,6.970231832211
-1.299999999999998,6.9921276720695325
-1.199999999999998,6.997518058491896
-1.0999999999999979,7.01852787130565
-0.9999999999999978,7.052866629255519
-0.8999999999999977,7.063809288537548
-0.7999999999999976,7.0124919250646
-0.6999999999999975,7.023272697909325
-0.5999999999999974,7.038085399449036
-0.49999999999999734,7.059156910009183
-0.39999999999999725,7.059659090909091
-0.29999999999999716,7.0832816804407726
-0.19999999999999707,7.118696221473999
-0.09999999999999698,7.1144038767302655
