Range Time (seconds),Flowrate
46.0,1.3127116212338594
46.1,1.3127116212338594
46.2,1.3127116212338594
46.300000000000004,1.3127116212338594
46.400000000000006,1.3127116212338594
46.5,1.3127116212338594
46.6,1.3127116212338594
46.7,1.3127116212338594
46.800000000000004,1.3127116212338594
46.900000000000006,1.3127116212338594
47.0,1.3127116212338594
47.1,1.3127116212338594
47.2,1.3127116212338594
47.300000000000004,1.3127116212338594
47.400000000000006,1.3127116212338594
47.5,1.3127116212338594
47.6,1.3127116212338594
47.7,1.3127116212338594
47.800000000000004,1.3127116212338594
47.900000000000006,1.3127116212338594
48.0,1.3127116212338594
48.1,1.3127116212338594
48.2,1.3127116212338594
48.300000000000004,1.3127116212338594
48.400000000000006,1.3127116212338594
48.5,1.3127116212338594
48.6,1.3127116212338594
48.7,1.3127116212338594
48.800000000000004,1.3127116212338594
48.900000000000006,1.3127116212338594
49.0,1.3127116212338594
49.1,1.3127116212338594
49.2,1.3127116212338594
49.300000000000004,1.3127116212338594
49.400000000000006,1.3127116212338594
49.5,1.3127116212338594
49.6,1.3127116212338594
49.7,1.3127116212338594
49.800000000000004,1.3127116212338594
49.900000000000006,1.3127116212338594
50.0,1.3127116212338594
50.1,1.3127116212338594
50.2,1.31271014626356
50.300000000000004,1.3127052539324968
50.400000000000006,1.3127003616014334
50.5,1.31269546927037
50.6,1.312690576939307
50.7,1.3126856846082435
50.800000000000004,1.3126807922771802
50.900000000000006,1.3126758999461168
51.0,1.3126710076150536
51.1,1.3126661152839902
51.2,1.3126612229529269
51.300000000000004,1.3126563306218637
51.400000000000006,1.3126514382908003
51.5,1.312646545959737
51.6,1.3126416536286736
51.7,1.3126367612976104
51.800000000000004,1.312631868966547
51.900000000000006,1.3126269766354837
52.0,1.3126220843044203
52.1,1.3126171919733571
52.2,1.3126122996422938
52.300000000000004,1.3126074073112304
52.400000000000006,1.3126025149801672
52.5,1.3125976226491038
52.6,1.3125927303180405
52.7,1.312587837986977
52.800000000000004,1.312582945655914
52.900000000000006,1.3125780533248506
53.0,1.3125731609937872
53.1,1.3125682686627238
53.2,1.3125633763316606
53.300000000000004,1.3125584840005973
53.400000000000006,1.312553591669534
53.5,1.3125486993384707
53.6,1.3125438070074074
53.7,1.312538914676344
53.800000000000004,1.3125340223452806
53.900000000000006,1.3125291300142174
54.0,1.312524237683154
54.1,1.3125193453520907
54.2,1.3125144530210275
54.300000000000004,1.3125095606899642
54.400000000000006,1.3125046683589008
54.5,1.3124997760278374
54.6,1.3124948836967743
54.7,1.3124899913657109
54.800000000000004,1.3124850990346475
54.900000000000006,1.3124802067035841
55.0,1.312475314372521
55.1,1.3124704220414576
55.2,1.3124655297103942
55.300000000000004,1.312460637379331
55.400000000000006,1.3124557450482677
55.5,1.3124508527172043
55.6,1.312445960386141
55.7,1.3124410680550778
55.800000000000004,1.3124361757240144
55.900000000000006,1.312431283392951
56.0,1.3124263910618876
56.1,1.3124214987308245
56.2,1.312416606399761
56.300000000000004,1.3124117140686977
56.400000000000006,1.3124068217376346
56.5,1.3124019294065712
56.6,1.3123970370755078
56.7,1.3123921447444444
56.800000000000004,1.3123872524133813
56.900000000000006,1.312382360082318
57.0,1.3123774677512545
57.1,1.3123725754201914
57.2,1.312367683089128
57.300000000000004,1.3123627907580646
57.400000000000006,1.3123578984270012
57.5,1.312353006095938
57.6,1.3123481137648747
57.7,1.3123432214338113
57.800000000000004,1.312338329102748
57.900000000000006,1.3123334367716848
58.0,1.3123285444406214
58.1,1.312323652109558
58.2,1.3123187597784949
58.300000000000004,1.3123138674474315
58.400000000000006,1.3123089751163681
58.5,1.3123040827853047
58.6,1.3122991904542416
58.7,1.3122942981231782
58.800000000000004,1.3122894057921148
58.900000000000006,1.3122845134610515
59.0,1.3122796211299883
59.1,1.312274728798925
59.2,1.3122698364678616
59.300000000000004,1.3122649441367984
59.400000000000006,1.312260051805735
59.5,1.3122551594746716
59.6,1.3122525107604017
59.7,1.3122525107604017
59.800000000000004,1.3122525107604017
59.900000000000006,1.3122525107604017
60.0,1.3122525107604017
60.1,1.3122525107604017
60.2,1.3122525107604017
60.300000000000004,1.3122525107604017
60.400000000000006,1.3122525107604017
60.5,1.3122525107604017
60.6,1.3122525107604017
60.7,1.3122525107604017
60.800000000000004,1.3122525107604017
60.900000000000006,1.3122525107604017
61.0,1.3122525107604017
61.1,1.3122525107604017
61.2,1.3122525107604017
61.300000000000004,1.3122525107604017
61.400000000000006,1.3122525107604017
61.5,1.3122525107604017
61.6,1.3122525107604017
61.7,1.3122525107604017
61.800000000000004,1.3122525107604017
61.900000000000006,1.3122525107604017
62.0,1.3122525107604017
62.1,1.3122525107604017
62.2,1.3122525107604017
62.300000000000004,1.3122525107604017
62.400000000000006,1.3122525107604017
62.5,1.3122525107604017
62.6,1.3122525107604017
62.7,1.3122525107604017
62.800000000000004,1.3122525107604017
62.900000000000006,1.3122525107604017
63.0,1.3122525107604017
63.1,1.3122525107604017
63.2,1.3122525107604017
63.300000000000004,1.3122525107604017
63.400000000000006,1.3122525107604017
63.5,1.3122525107604017
63.6,1.3122525107604017
63.7,1.3122525107604017
63.800000000000004,1.3122525107604017
63.900000000000006,1.3122525107604017
64.0,1.3122525107604017
64.10000000000001,1.3122525107604017
64.2,1.3122525107604017
64.3,1.3122525107604017
64.4,1.3122525107604017
64.5,1.3122525107604017
64.60000000000001,1.3122525107604017
64.7,1.3122525107604017
64.8,1.3122525107604017
64.9,1.3122525107604017
65.0,1.3122525107604017
65.10000000000001,1.3122525107604017
65.2,1.3122525107604017
65.3,1.3122525107604017
65.4,1.3122525107604017
65.5,1.3122525107604017
65.60000000000001,1.3122525107604017
65.7,1.3122565725377668
65.8,1.3122972767322136
65.9,1.3123379809266604
66.0,1.3123786851211072
66.10000000000001,1.312419389315554
66.2,1.3124600935100008
66.3,1.3125007977044476
66.4,1.3125415018988944
66.5,1.3125822060933412
66.60000000000001,1.312622910287788
66.7,1.3126636144822348
66.8,1.3127043186766816
66.9,1.3127450228711284
67.0,1.3127857270655752
67.10000000000001,1.312826431260022
67.2,1.3128671354544688
67.3,1.3129078396489156
67.4,1.3129485438433623
67.5,1.3129892480378091
67.60000000000001,1.313029952232256
67.7,1.3130706564267027
67.8,1.3131113606211495
67.9,1.3131520648155963
68.0,1.3131927690100431
68.10000000000001,1.31323347320449
68.2,1.3132741773989367
68.3,1.3133148815933835
68.4,1.3133555857878303
68.5,1.313396289982277
68.60000000000001,1.3134369941767239
68.7,1.3134776983711707
68.8,1.3135184025656175
68.9,1.3135591067600643
69.0,1.313599810954511
69.10000000000001,1.3136405151489579
69.2,1.3136812193434046
69.3,1.3137219235378514
69.4,1.3137626277322982
69.5,1.313803331926745
69.60000000000001,1.3138440361211918
69.7,1.3138847403156386
69.8,1.3139254445100854
69.9,1.3139661487045322
70.0,1.314006852898979
70.10000000000001,1.3140475570934258
70.2,1.3140882612878726
70.3,1.3141352637978514
70.4,1.3141823751340167
70.5,1.314229486470182
70.60000000000001,1.3142765978063473
70.7,1.3143237091425126
70.8,1.3143708204786777
70.9,1.314417931814843
71.0,1.3144650431510083
71.10000000000001,1.3145121544871736
71.2,1.314559265823339
71.3,1.314606377159504
71.4,1.3146534884956693
71.5,1.3147005998318346
71.60000000000001,1.314747711168
71.7,1.3147948225041652
71.8,1.3148419338403305
71.9,1.3148890451764956
72.0,1.314936156512661
72.10000000000001,1.3149832678488262
72.2,1.3150303791849915
72.3,1.3150774905211569
72.4,1.315124601857322
72.5,1.3151717131934872
72.60000000000001,1.3152188245296526
72.7,1.3152659358658179
72.8,1.3153130472019832
72.9,1.3153601585381485
73.0,1.3154072698743136
73.10000000000001,1.3154543812104789
73.2,1.3155014925466442
73.3,1.3155486038828095
73.4,1.3155957152189748
73.5,1.3156428265551399
73.60000000000001,1.3156899378913052
73.7,1.3157370492274705
73.8,1.3157841605636358
73.9,1.315831271899801
74.0,1.3158783832359662
74.10000000000001,1.3159254945721315
74.2,1.3159726059082968
74.3,1.316019717244462
74.4,1.3160668285806274
74.5,1.3161139399167927
74.60000000000001,1.3161610512529578
74.7,1.316208162589123
74.8,1.3162552739252884
74.9,1.3163023852614537
75.0,1.316349496597619
75.10000000000001,1.316396607933784
75.2,1.3164437192699494
75.3,1.3164908306061147
75.4,1.31653794194228
75.5,1.3165850532784453
75.60000000000001,1.3166321646146106
75.7,1.3166792759507757
75.8,1.316726387286941
75.9,1.3167734986231063
76.0,1.3168206099592716
76.10000000000001,1.316867721295437
76.2,1.316914832631602
76.3,1.3169619439677673
76.4,1.3170090553039326
76.5,1.317056166640098
76.60000000000001,1.3171032779762633
76.7,1.3171503893124283
76.80000000000001,1.3171975006485936
76.9,1.317244611984759
77.0,1.3172917233209243
77.10000000000001,1.3173388346570896
77.2,1.3173859459932549
77.30000000000001,1.31743305732942
77.4,1.3174801686655853
77.5,1.3175272800017506
77.60000000000001,1.3175743913379159
77.7,1.3176215026740812
77.80000000000001,1.3176686140102463
77.9,1.3177157253464116
78.0,1.3177628366825769
78.10000000000001,1.3178099480187422
78.2,1.3178570593549075
78.30000000000001,1.3179041706910728
78.4,1.3179512820272379
78.5,1.3179983933634032
78.60000000000001,1.3180455046995685
78.7,1.3180926160357338
78.80000000000001,1.318139727371899
78.9,1.3181868387080642
79.0,1.3182339500442295
79.10000000000001,1.3182810613803948
79.2,1.31832817271656
79.30000000000001,1.3183752840527254
79.4,1.3184223953888905
79.5,1.3184695067250558
79.60000000000001,1.3185166180612211
79.7,1.3185637293973864
79.80000000000001,1.3186108407335517
79.9,1.318657952069717
80.0,1.3186972433423612
80.10000000000001,1.318729621678853
80.2,1.3187620000153448
80.30000000000001,1.3187943783518365
80.4,1.3188267566883283
80.5,1.31885913502482
80.60000000000001,1.3188915133613117
80.7,1.3189238916978037
80.80000000000001,1.3189562700342954
80.9,1.318988648370787
81.0,1.3190210267072788
81.10000000000001,1.3190534050437706
81.2,1.3190857833802625
81.30000000000001,1.3191181617167542
81.4,1.319150540053246
81.5,1.3191829183897377
81.60000000000001,1.3192152967262294
81.7,1.3192476750627211
81.80000000000001,1.319280053399213
81.9,1.3193124317357048
82.0,1.3193448100721965
82.10000000000001,1.3193771884086882
82.2,1.31940956674518
82.30000000000001,1.319441945081672
82.4,1.3194743234181636
82.5,1.3195067017546553
82.60000000000001,1.319539080091147
82.7,1.3195714584276388
82.80000000000001,1.3196038367641305
82.9,1.3196362151006225
83.0,1.3196685934371142
83.10000000000001,1.319700971773606
83.2,1.3197333501100976
83.30000000000001,1.3197657284465893
83.4,1.3197981067830813
83.5,1.319830485119573
83.60000000000001,1.3198628634560647
83.7,1.3198952417925565
83.80000000000001,1.3199276201290482
83.9,1.31995999846554
84.0,1.3199923768020319
84.10000000000001,1.3200247551385236
84.2,1.3200571334750153
84.30000000000001,1.320089511811507
84.4,1.3201218901479987
84.5,1.3201542684844907
84.60000000000001,1.3201866468209824
84.7,1.3202190251574741
84.80000000000001,1.3202514034939659
84.9,1.3202837818304576
85.0,1.3203161601669493
85.10000000000001,1.3203485385034412
85.2,1.320380916839933
85.30000000000001,1.3204132951764247
85.4,1.3204456735129164
85.5,1.3204780518494081
85.60000000000001,1.3205104301859
85.7,1.3205428085223918
85.80000000000001,1.3205751868588835
85.9,1.3206075651953753
86.0,1.320639943531867
86.10000000000001,1.3206723218683587
86.2,1.3207047002048506
86.30000000000001,1.3207370785413424
86.4,1.320769456877834
86.5,1.3208018352143258
86.60000000000001,1.3208342135508175
86.7,1.3208665918873095
86.80000000000001,1.3208989702238012
86.9,1.320931348560293
87.0,1.3209637268967847
87.10000000000001,1.3209961052332764
87.2,1.321028483569768
87.30000000000001,1.32106086190626
87.4,1.3210932402427518
87.5,1.3211256185792435
87.60000000000001,1.3211579969157352
87.7,1.321190375252227
87.80000000000001,1.3212227535887189
87.9,1.3212551319252106
88.0,1.3212875102617023
88.10000000000001,1.321319888598194
88.2,1.3213522669346858
88.30000000000001,1.3213846452711775
88.4,1.3214170236076694
88.5,1.3214494019441612
88.60000000000001,1.3214817802806529
88.7,1.3215141586171446
88.80000000000001,1.3215465369536363
88.9,1.3215789152901283
89.0,1.32161129362662
89.10000000000001,1.3216436719631117
89.2,1.3216760502996034
89.30000000000001,1.3217084286360952
89.4,1.321740806972587
89.5,1.3217731853090788
89.60000000000001,1.3218055636455706
89.7,1.3218379419820623
89.80000000000001,1.321870320318554
89.9,1.3219087614385785
90.0,1.3219632759847124
90.10000000000001,1.3220177905308466
90.2,1.3220723050769807
90.30000000000001,1.3221268196231148
90.4,1.322181334169249
90.5,1.322235848715383
90.60000000000001,1.322290363261517
90.7,1.3223448778076512
90.80000000000001,1.3223993923537853
90.9,1.3224539068999193
91.0,1.3225084214460534
91.10000000000001,1.3225629359921875
91.2,1.3226174505383217
91.30000000000001,1.3226719650844558
91.4,1.3227264796305898
91.5,1.322780994176724
91.60000000000001,1.322835508722858
91.7,1.3228900232689922
91.80000000000001,1.322944537815126
91.9,1.3229990523612603
92.0,1.3230535669073944
92.10000000000001,1.3231080814535285
92.2,1.3231625959996625
92.30000000000001,1.3232171105457966
92.4,1.3232716250919307
92.5,1.323326139638065
92.60000000000001,1.323380654184199
92.7,1.323435168730333
92.80000000000001,1.323489683276467
92.9,1.3235441978226012
93.0,1.3235987123687354
93.10000000000001,1.3236532269148693
93.2,1.3237077414610035
93.30000000000001,1.3237622560071376
93.4,1.3238167705532717
93.5,1.3238712850994057
93.60000000000001,1.3239257996455398
93.7,1.323980314191674
93.80000000000001,1.324034828737808
93.9,1.3240893432839422
94.0,1.3241438578300762
94.10000000000001,1.3241983723762103
94.2,1.3242528869223444
94.30000000000001,1.3243074014684786
94.4,1.3243619160146125
94.5,1.3244164305607466
94.60000000000001,1.3244709451068808
94.7,1.324525459653015
94.80000000000001,1.324579974199149
94.9,1.324634488745283
95.0,1.3246890032914171
95.10000000000001,1.3247435178375513
95.2,1.3247980323836854
95.30000000000001,1.3248525469298194
95.4,1.3249070614759535
95.5,1.3249615760220876
95.60000000000001,1.3250160905682218
95.7,1.325070605114356
95.80000000000001,1.3251251196604898
95.9,1.325179634206624
96.0,1.3252341487527581
96.10000000000001,1.3252886632988923
96.2,1.3253431778450262
96.30000000000001,1.3253976923911603
96.4,1.3254522069372945
96.5,1.3255067214834286
96.60000000000001,1.3255612360295626
96.7,1.3256157505756967
96.80000000000001,1.3256702651218308
96.9,1.325724779667965
97.0,1.3257792942140991
97.10000000000001,1.325833808760233
97.2,1.3258883233063672
97.30000000000001,1.3259428378525013
97.4,1.3259973523986355
97.5,1.3260518669447694
97.60000000000001,1.3261063814909035
97.7,1.3261608960370377
97.80000000000001,1.3262154105831718
97.9,1.326269925129306
