Range Time (seconds),LOX Tank Pressure
-191.50000000000048,10.47781290012804
-191.4000000000005,10.478048975672214
-191.3000000000005,10.478285051216389
-191.2000000000005,10.478521126760564
-191.1000000000005,10.478757202304736
-191.0000000000005,10.478993277848911
-190.90000000000052,10.479229353393086
-190.80000000000052,10.479465428937258
-190.70000000000053,10.479701504481433
-190.60000000000053,10.479937580025608
-190.50000000000054,10.480173655569782
-190.40000000000055,10.480409731113955
-190.30000000000055,10.48064580665813
-190.20000000000056,10.480881882202304
-190.10000000000056,10.481117957746479
-190.00000000000057,10.481354033290652
-189.90000000000057,10.481590108834826
-189.80000000000058,10.481826184379
-189.70000000000059,10.482062259923175
-189.6000000000006,10.482298335467348
-189.5000000000006,10.482534411011523
-189.4000000000006,10.482770486555697
-189.3000000000006,10.483006562099872
-189.2000000000006,10.483242637644045
-189.10000000000062,10.48347871318822
-189.00000000000063,10.483714788732394
-188.90000000000063,10.483950864276567
-188.80000000000064,10.484186939820741
-188.70000000000064,10.484423015364916
-188.60000000000065,10.48465909090909
-188.50000000000065,10.484895166453263
-188.40000000000066,10.485131241997438
-188.30000000000067,10.485367317541613
-188.20000000000067,10.485603393085787
-188.10000000000068,10.48583946862996
-188.00000000000068,10.486075544174135
-187.9000000000007,10.48631161971831
-187.8000000000007,10.486547695262484
-187.7000000000007,10.486783770806657
-187.6000000000007,10.487019846350831
-187.5000000000007,10.487255921895006
-187.40000000000072,10.487491997439179
-187.30000000000072,10.487728072983353
-187.20000000000073,10.487964148527528
-187.10000000000073,10.488200224071702
-187.00000000000074,10.488436299615875
-186.90000000000074,10.48867237516005
-186.80000000000075,10.488908450704225
-186.70000000000076,10.489144526248399
-186.60000000000076,10.489380601792572
-186.50000000000077,10.489616677336747
-186.40000000000077,10.489852752880921
-186.30000000000078,10.490088828425096
-186.20000000000078,10.490324903969269
-186.1000000000008,10.490560979513443
-186.0000000000008,10.490797055057618
-185.9000000000008,10.49103313060179
-185.8000000000008,10.491269206145965
-185.7000000000008,10.49150528169014
-185.60000000000082,10.491741357234314
-185.50000000000082,10.491977432778487
-185.40000000000083,10.492213508322662
-185.30000000000084,10.492449583866836
-185.20000000000084,10.492685659411011
-185.10000000000085,10.492921734955184
-185.00000000000085,10.525257313109101
-184.90000000000086,10.56337080173315
-184.80000000000086,10.6014842903572
-184.70000000000087,10.63959777898125
-184.60000000000088,10.6777112676053
-184.50000000000088,10.715824756229349
-184.4000000000009,10.7539382448534
-184.3000000000009,10.79205173347745
-184.2000000000009,10.830165222101499
-184.1000000000009,10.86827871072555
-184.0000000000009,10.906392199349598
-183.90000000000092,10.944505687973649
-183.80000000000092,10.982619176597698
-183.70000000000093,11.020732665221749
-183.60000000000093,11.058846153845797
-183.50000000000094,11.096959642469848
-183.40000000000094,11.135073131093899
-183.30000000000095,11.173186619717947
-183.20000000000095,11.211300108341998
-183.10000000000096,11.249413596966047
-183.00000000000097,11.287527085590098
-182.90000000000097,11.325640574214146
-182.80000000000098,11.363754062838197
-182.70000000000098,11.401867551462248
-182.600000000001,11.439981040086296
-182.500000000001,11.478094528710347
-182.400000000001,11.516208017334396
-182.300000000001,11.554321505958447
-182.200000000001,11.592434994582495
-182.10000000000102,11.630548483206546
-182.00000000000102,11.668661971830595
-181.90000000000103,11.706775460454645
-181.80000000000103,11.744888949078696
-181.70000000000104,11.783002437702745
-181.60000000000105,11.821115926326796
-181.50000000000105,11.859229414950844
-181.40000000000106,11.897342903574895
-181.30000000000106,11.935456392198944
-181.20000000000107,11.973569880822994
-181.10000000000107,12.011683369447045
-181.00000000000108,12.049796858071094
-180.90000000000109,12.087910346695145
-180.8000000000011,12.126023835319193
-180.7000000000011,12.164137323943244
-180.6000000000011,12.202250812567293
-180.5000000000011,12.240364301191343
-180.4000000000011,12.278477789815394
-180.30000000000112,12.316591278439443
-180.20000000000113,12.354704767063494
-180.10000000000113,12.392818255687542
-180.00000000000114,12.430931744311593
-179.90000000000114,12.469045232935642
-179.80000000000115,12.507158721559692
-179.70000000000115,12.545272210183743
-179.60000000000116,12.583385698807792
-179.50000000000117,12.62149918743184
-179.40000000000117,12.659612676055891
-179.30000000000118,12.697726164679942
-179.20000000000118,12.73583965330399
-179.1000000000012,12.773953141928041
-179.0000000000012,12.812066630552092
-178.9000000000012,12.850180119176141
-178.8000000000012,12.88829360780019
-178.7000000000012,12.92640709642424
-178.60000000000122,12.964520585048291
-178.50000000000122,13.00263407367234
-178.40000000000123,13.04074756229639
-178.30000000000123,13.078861050920441
-178.20000000000124,13.11697453954449
-178.10000000000124,13.155088028168539
-178.00000000000125,13.19320151679259
-177.90000000000126,13.23131500541664
-177.80000000000126,13.269428494040689
-177.70000000000127,13.30754198266474
-177.60000000000127,13.345655471288788
-177.50000000000128,13.383768959912839
-177.40000000000128,13.421882448536888
-177.3000000000013,13.459995937160938
-177.2000000000013,13.498109425784989
-177.1000000000013,13.536222914409038
-177.0000000000013,13.574336403033088
-176.9000000000013,13.612449891657137
-176.80000000000132,13.650563380281188
-176.70000000000132,13.688676868905237
-176.60000000000133,13.726790357529287
-176.50000000000134,13.764903846153338
-176.40000000000134,13.803017334777387
-176.30000000000135,13.841130823401437
-176.20000000000135,13.879244312025486
-176.10000000000136,13.917357800649537
-176.00000000000136,13.955471289273586
-175.90000000000137,13.993584777897636
-175.80000000000138,14.031698266521687
-175.70000000000138,14.069811755145736
-175.6000000000014,14.107925243769786
-175.5000000000014,14.146038732393835
-175.4000000000014,14.184152221017886
-175.3000000000014,14.222265709641935
-175.2000000000014,14.260379198265985
-175.10000000000142,14.298492686890036
-175.00000000000142,14.336606175514085
-174.90000000000143,14.374719664138134
-174.80000000000143,14.412833152762184
-174.70000000000144,14.450946641386235
-174.60000000000144,14.489060130010284
-174.50000000000145,14.527173618634334
-174.40000000000146,14.565287107258385
-174.30000000000146,14.603400595882434
-174.20000000000147,14.641514084506483
-174.10000000000147,14.679627573130533
-174.00000000000148,14.717741061754584
-173.90000000000148,14.755854550378633
-173.8000000000015,14.793968039002683
-173.7000000000015,14.832081527626734
-173.6000000000015,14.870195016250783
-173.5000000000015,14.908308504874832
-173.4000000000015,14.946421993498882
-173.30000000000152,14.984535482122933
-173.20000000000152,15.022648970746982
-173.10000000000153,15.060762459371032
-173.00000000000153,15.098875947995083
-172.90000000000154,15.136989436619132
-172.80000000000155,15.17510292524318
-172.70000000000155,15.213216413867231
-172.60000000000156,15.251329902491282
-172.50000000000156,15.28944339111533
-172.40000000000157,15.32755687973938
-172.30000000000157,15.365670368363432
-172.20000000000158,15.40378385698748
-172.1000000000016,15.44189734561153
-172.0000000000016,15.48001083423558
-171.9000000000016,15.51812432285963
-171.8000000000016,15.55623781148368
-171.7000000000016,15.594351300107729
-171.60000000000161,15.63246478873178
-171.50000000000162,15.67057827735583
-171.40000000000163,15.708691765979879
-171.30000000000163,15.74680525460393
-171.20000000000164,15.78491874322798
-171.10000000000164,15.823032231852029
-171.00000000000165,15.861145720476078
-170.90000000000165,15.899259209100128
-170.80000000000166,15.937372697724179
-170.70000000000167,15.975486186348228
-170.60000000000167,16.013599674972276
-170.50000000000168,16.05171316359633
-170.40000000000168,16.089826652220378
-170.3000000000017,16.127940140844427
-170.2000000000017,16.16605362946848
-170.1000000000017,16.204167118092528
-170.0000000000017,16.242280606716577
-169.9000000000017,16.280394095340625
-169.80000000000172,16.318507583964678
-169.70000000000172,16.356621072588727
-169.60000000000173,16.394734561212776
-169.50000000000173,16.432848049836828
-169.40000000000174,16.470961538460877
-169.30000000000175,16.509075027084926
-169.20000000000175,16.547188515708974
-169.10000000000176,16.585302004333027
-169.00000000000176,16.623415492957076
-168.90000000000177,16.661528981581124
-168.80000000000177,16.699642470205177
-168.70000000000178,16.737755958829226
-168.60000000000178,16.775869447453275
-168.5000000000018,16.813982936077323
-168.4000000000018,16.852096424701376
-168.3000000000018,16.890209913325425
-168.2000000000018,16.928323401949473
-168.1000000000018,16.966436890573526
-168.00000000000182,17.004550379197575
-167.90000000000182,17.042663867821624
-167.80000000000183,17.080777356445672
-167.70000000000184,17.118890845069725
-167.60000000000184,17.157004333693774
-167.50000000000185,17.195117822317822
-167.40000000000185,17.233231310941875
-167.30000000000186,17.271344799565924
-167.20000000000186,17.309458288189973
-167.10000000000187,17.34757177681402
-167.00000000000188,17.38568526543807
-166.90000000000188,17.423798754062123
-166.8000000000019,17.46191224268617
-166.7000000000019,17.500025731310224
-166.6000000000019,17.538139219934273
-166.5000000000019,17.57625270855832
-166.4000000000019,17.61436619718237
-166.30000000000192,17.65247968580642
-166.20000000000192,17.69059317443047
-166.10000000000193,17.72870666305452
-166.00000000000193,17.766820151678573
-165.90000000000194,17.80493364030262
-165.80000000000194,17.84304712892667
-165.70000000000195,17.88116061755072
-165.60000000000196,17.91927410617477
-165.50000000000196,17.95738759479882
-165.40000000000197,17.99550108342287
-165.30000000000197,18.033614572046922
-165.20000000000198,18.07172806067097
-165.10000000000198,18.10984154929502
-165.000000000002,18.14795503791907
-164.900000000002,18.186068526543117
-164.800000000002,18.22418201516717
-164.700000000002,18.26229550379122
-164.600000000002,18.30040899241527
-164.50000000000202,18.33852248103932
-164.40000000000202,18.37663596966337
-164.30000000000203,18.414749458287417
-164.20000000000203,18.452862946911466
-164.10000000000204,18.49097643553552
-164.00000000000205,18.529089924159567
-163.90000000000205,18.56720341278362
-163.80000000000206,18.60531690140767
-163.70000000000206,18.643430390031718
-163.60000000000207,18.681543878655766
-163.50000000000207,18.719657367279815
-163.40000000000208,18.757770855903868
-163.3000000000021,18.795884344527916
-163.2000000000021,18.83399783315197
-163.1000000000021,18.872111321776018
-163.0000000000021,18.910224810400067
-162.9000000000021,18.948338299024115
-162.80000000000211,18.986451787648164
-162.70000000000212,19.024565276272213
-162.60000000000213,19.062678764896265
-162.50000000000213,19.100792253520318
-162.40000000000214,19.138905742144367
-162.30000000000214,19.177019230768416
-162.20000000000215,19.215132719392464
-162.10000000000215,19.253246208016513
-162.00000000000216,19.291359696640562
-161.90000000000217,19.329473185264614
-161.80000000000217,19.367586673888667
-161.70000000000218,19.405700162512716
-161.60000000000218,19.443813651136765
-161.5000000000022,19.481927139760813
-161.4000000000022,19.520040628384862
-161.3000000000022,19.55815411700891
-161.2000000000022,19.596267605632963
-161.1000000000022,19.634381094257016
-161.00000000000222,19.672494582881065
-160.90000000000222,19.710608071505114
-160.80000000000223,19.748721560129162
-160.70000000000223,19.78683504875321
-160.60000000000224,19.82494853737726
-160.50000000000225,19.863062026001312
-160.40000000000225,19.90117551462536
-160.30000000000226,19.939289003249414
-160.20000000000226,19.977402491873463
-160.10000000000227,20.01551598049751
-160.00000000000227,20.05362946912156
-159.90000000000228,20.09174295774561
-159.80000000000229,20.12985644636966
-159.7000000000023,20.16796993499371
-159.6000000000023,20.206083423617763
-159.5000000000023,20.24419691224181
-159.4000000000023,20.28231040086586
-159.3000000000023,20.32042388948991
-159.20000000000232,20.358537378113958
-159.10000000000232,20.39665086673801
-159.00000000000233,20.43476435536206
-158.90000000000234,20.47287784398611
-158.80000000000234,20.51099133261016
-158.70000000000235,20.54910482123421
-158.60000000000235,20.587218309858258
-158.50000000000236,20.625331798482307
-158.40000000000236,20.66344528710636
-158.30000000000237,20.70155877573041
-158.20000000000238,20.73967226435446
-158.10000000000238,20.77778575297851
-158.0000000000024,20.81589924160256
-157.9000000000024,20.854012730226607
-157.8000000000024,20.892126218850656
-157.7000000000024,20.93023970747471
-157.6000000000024,20.968353196098757
-157.50000000000242,21.00646668472281
-157.40000000000242,21.04458017334686
-157.30000000000243,21.082693661970907
-157.20000000000243,21.120807150594956
-157.10000000000244,21.158920639219005
-157.00000000000244,21.197034127843057
-156.90000000000245,21.235147616467106
-156.80000000000246,21.27326110509116
-156.70000000000246,21.311374593715207
-156.60000000000247,21.349488082339256
-156.50000000000247,21.387601570963305
-156.40000000000248,21.425715059587354
-156.30000000000248,21.463828548211406
-156.2000000000025,21.501942036835455
-156.1000000000025,21.540055525459508
-156.0000000000025,21.578169014083556
-155.9000000000025,21.616282502707605
-155.8000000000025,21.654395991331654
-155.70000000000252,21.692509479955703
-155.60000000000252,21.730622968579755
-155.50000000000253,21.768736457203804
-155.40000000000254,21.806849945827857
-155.30000000000254,21.844963434451905
-155.20000000000255,21.883076923075954
-155.10000000000255,21.921190411700003
-155.00000000000256,21.959303900324052
-154.90000000000256,21.997417388948104
-154.80000000000257,22.035530877572153
-154.70000000000258,22.073644366196206
-154.60000000000258,22.111757854820254
-154.5000000000026,22.149871343444303
-154.4000000000026,22.187984832068352
-154.3000000000026,22.2260983206924
-154.2000000000026,22.26421180931645
-154.1000000000026,22.302325297940502
-154.00000000000261,22.340438786564555
-153.90000000000262,22.378552275188603
-153.80000000000263,22.416665763812652
-153.70000000000263,22.4547792524367
-153.60000000000264,22.49289274106075
-153.50000000000264,22.5310062296848
-153.40000000000265,22.56911971830885
-153.30000000000265,22.607233206932904
-153.20000000000266,22.645346695556952
-153.10000000000267,22.683460184181
-153.00000000000267,22.72157367280505
-152.90000000000268,22.7596871614291
-152.80000000000268,22.797800650053148
-152.7000000000027,22.8359141386772
-152.6000000000027,22.874027627301253
-152.5000000000027,22.9121411159253
-152.4000000000027,22.95025460454935
-152.3000000000027,22.9883680931734
-152.20000000000272,23.026481581797448
-152.10000000000272,23.064595070421497
-152.00000000000273,23.10270855904555
-151.90000000000273,23.140822047669598
-151.80000000000274,23.17893553629365
-151.70000000000275,23.2170490249177
-151.60000000000275,23.255162513541748
-151.50000000000276,23.293276002165797
-151.40000000000276,23.331389490789846
-151.30000000000277,23.369502979413898
-151.20000000000277,23.407616468037947
-151.10000000000278,23.445729956662
-151.00000000000279,23.48384344528605
-150.9000000000028,23.521956933910097
-150.8000000000028,23.560070422534146
-150.7000000000028,23.598183911158195
-150.6000000000028,23.636297399782247
-150.5000000000028,23.674410888406296
-150.40000000000282,23.71252437703035
-150.30000000000283,23.750637865654397
-150.20000000000283,23.788751354278446
-150.10000000000284,23.826864842902495
-150.00000000000284,23.864978331526544
-149.90000000000285,23.903091820150596
-149.80000000000285,23.941205308774645
-149.70000000000286,23.979318797398697
-149.60000000000286,24.017432286022746
-149.50000000000287,24.055545774646795
-149.40000000000288,24.093659263270844
-149.30000000000288,24.131772751894893
-149.2000000000029,24.169886240518945
-149.1000000000029,24.207999729142994
-149.0000000000029,24.246113217767046
-148.9000000000029,24.284226706391095
-148.8000000000029,24.322340195015144
-148.70000000000292,24.360453683639193
-148.60000000000292,24.398567172263242
-148.50000000000293,24.436680660887294
-148.40000000000293,24.474794149511343
-148.30000000000294,24.512907638135395
-148.20000000000294,24.551021126759444
-148.10000000000295,24.589134615383493
-148.00000000000296,24.627248104007542
-147.90000000000296,24.66536159263159
-147.80000000000297,24.703475081255643
-147.70000000000297,24.741588569879692
-147.60000000000298,24.779702058503744
-147.50000000000298,24.817815547127793
-147.400000000003,24.855929035751842
-147.300000000003,24.89404252437589
-147.200000000003,24.93215601299994
-147.100000000003,24.970269501623992
-147.000000000003,25.00838299024804
-146.90000000000302,25.046496478872093
-146.80000000000302,25.084609967496142
-146.70000000000303,25.12272345612019
-146.60000000000304,25.16083694474424
-146.50000000000304,25.19895043336829
-146.40000000000305,25.23706392199234
-146.30000000000305,25.27517741061639
-146.20000000000306,25.313290899240442
-146.10000000000306,25.35140438786449
-146.00000000000307,25.38951787648854
-145.90000000000308,25.42763136511259
-145.80000000000308,25.465744853736638
-145.7000000000031,25.50385834236069
-145.6000000000031,25.54197183098474
-145.5000000000031,25.58008531960879
-145.4000000000031,25.61819880823284
-145.3000000000031,25.65631229685689
-145.20000000000312,25.694425785480938
-145.10000000000312,25.732539274104987
-145.00000000000313,25.770652762729036
-144.90000000000313,25.808766251353088
-144.80000000000314,25.84687973997714
-144.70000000000314,25.88499322860119
-144.60000000000315,25.923106717225238
-144.50000000000315,25.961220205849287
-144.40000000000316,25.999333694473336
-144.30000000000317,26.037447183097385
-144.20000000000317,26.075560671721437
-144.10000000000318,26.11367416034549
-144.00000000000318,26.15178764896954
-143.9000000000032,26.189901137593587
-143.8000000000032,26.228014626217636
-143.7000000000032,26.266128114841685
-143.6000000000032,26.304241603465734
-143.5000000000032,26.342355092089786
-143.40000000000322,26.380468580713835
-143.30000000000322,26.418582069337887
-143.20000000000323,26.456695557961936
-143.10000000000323,26.494809046585985
-143.00000000000324,26.532922535210034
-142.90000000000325,26.571036023834083
-142.80000000000325,26.60914951245813
-142.70000000000326,26.647263001082187
-142.60000000000326,26.685376489706236
-142.50000000000327,26.723489978330285
-142.40000000000327,26.761603466954334
-142.30000000000328,26.799716955578383
-142.20000000000329,26.83783044420243
-142.1000000000033,26.87594393282648
-142.0000000000033,26.914057421450536
-141.9000000000033,26.952170910074585
-141.8000000000033,26.990284398698634
-141.7000000000033,27.028397887322683
-141.60000000000332,27.06651137594673
-141.50000000000333,27.10462486457078
-141.40000000000333,27.14273835319483
-141.30000000000334,27.180851841818885
-141.20000000000334,27.218965330442934
-141.10000000000335,27.257078819066983
-141.00000000000335,27.287682827735857
-140.90000000000336,27.281490384615594
-140.80000000000337,27.275297941495335
-140.70000000000337,27.269105498375076
-140.60000000000338,27.262913055254817
-140.50000000000338,27.256720612134558
-140.4000000000034,27.2505281690143
-140.3000000000034,27.244335725894036
-140.2000000000034,27.238143282773777
-140.1000000000034,27.231950839653518
-140.0000000000034,27.22575839653326
-139.90000000000342,27.219565953413
-139.80000000000342,27.21337351029274
-139.70000000000343,27.20718106717248
-139.60000000000343,27.20098862405222
-139.50000000000344,27.19479618093196
-139.40000000000344,27.1886037378117
-139.30000000000345,27.18241129469144
-139.20000000000346,27.176218851571182
-139.10000000000346,27.170026408450923
-139.00000000000347,27.16383396533066
-138.90000000000347,27.1576415222104
-138.80000000000348,27.151449079090142
-138.70000000000348,27.145256635969883
-138.6000000000035,27.139064192849624
-138.5000000000035,27.132871749729365
-138.4000000000035,27.126679306609105
-138.3000000000035,27.120486863488843
-138.2000000000035,27.114294420368584
-138.10000000000352,27.108101977248324
-138.00000000000352,27.101909534128065
-137.90000000000353,27.095717091007806
-137.80000000000354,27.089524647887547
-137.70000000000354,27.083332204767284
-137.60000000000355,27.077139761647025
-137.50000000000355,27.070947318526766
-137.40000000000356,27.064754875406507
-137.30000000000356,27.058562432286248
-137.20000000000357,27.05236998916599
-137.10000000000358,27.04617754604573
-137.00000000000358,27.039985102925467
-136.9000000000036,27.033792659805208
-136.8000000000036,27.02760021668495
-136.7000000000036,27.02140777356469
-136.6000000000036,27.01521533044443
-136.5000000000036,27.00902288732417
-136.40000000000362,27.00283044420391
-136.30000000000362,26.99663800108365
-136.20000000000363,26.99044555796339
-136.10000000000363,26.98425311484313
-136.00000000000364,26.978060671722872
-135.90000000000364,26.971868228602613
-135.80000000000365,26.965675785482354
-135.70000000000366,26.95948334236209
-135.60000000000366,26.953290899241832
-135.50000000000367,26.947098456121573
-135.40000000000367,26.940906013001314
-135.30000000000368,26.934713569881055
-135.20000000000368,26.928521126760796
-135.1000000000037,26.922328683640533
-135.0000000000037,26.916136240520274
-134.9000000000037,26.909943797400015
-134.8000000000037,26.903751354279756
-134.7000000000037,26.897558911159496
-134.60000000000372,26.891366468039237
-134.50000000000372,26.885174024918978
-134.40000000000373,26.878981581798715
-134.30000000000373,26.872789138678456
-134.20000000000374,26.866596695558197
-134.10000000000375,26.860404252437938
-134.00000000000375,26.85421180931768
-133.90000000000376,26.84801936619742
-133.80000000000376,26.841826923077157
-133.70000000000377,26.835634479956898
-133.60000000000377,26.82944203683664
-133.50000000000378,26.82324959371638
-133.40000000000379,26.81705715059612
-133.3000000000038,26.81086470747586
-133.2000000000038,26.804672264355602
-133.1000000000038,26.79847982123534
-133.0000000000038,26.79228737811508
-132.9000000000038,26.78609493499482
-132.80000000000382,26.779902491874562
-132.70000000000383,26.773710048754303
-132.60000000000383,26.767517605634044
-132.50000000000384,26.761325162513785
-132.40000000000384,26.755132719393522
-132.30000000000385,26.748940276273263
-132.20000000000385,26.742747833153004
-132.10000000000386,26.736555390032745
-132.00000000000387,26.730362946912486
-131.90000000000387,26.724170503792227
-131.80000000000388,26.717978060671964
-131.70000000000388,26.711785617551705
-131.6000000000039,26.705593174431446
-131.5000000000039,26.699400731311187
-131.4000000000039,26.693208288190927
-131.3000000000039,26.68701584507067
-131.2000000000039,26.680823401950406
-131.10000000000392,26.674630958830146
-131.00000000000392,26.668438515709887
-130.90000000000393,26.662246072589628
-130.80000000000393,26.65605362946937
-130.70000000000394,26.64986118634911
-130.60000000000394,26.64366874322885
-130.50000000000395,26.637476300108588
-130.40000000000396,26.63128385698833
-130.30000000000396,26.62509141386807
-130.20000000000397,26.61889897074781
-130.10000000000397,26.61270652762755
-130.00000000000398,26.606514084507292
-129.90000000000398,26.600321641387033
-129.800000000004,26.59412919826677
-129.700000000004,26.58793675514651
-129.600000000004,26.581744312026252
-129.500000000004,26.575551868905993
-129.400000000004,26.569359425785734
-129.30000000000402,26.563166982665475
-129.20000000000402,26.556974539545212
-129.10000000000403,26.550782096424953
-129.00000000000404,26.544589653304694
-128.90000000000404,26.538397210184435
-128.80000000000405,26.532204767064176
-128.70000000000405,26.526012323943917
-128.60000000000406,26.519819880823658
-128.50000000000406,26.513627437703395
-128.40000000000407,26.507434994583136
-128.30000000000408,26.501242551462877
-128.20000000000408,26.495050108342618
-128.1000000000041,26.48885766522236
-128.0000000000041,26.4826652221021
-127.9000000000041,26.476472778981837
-127.8000000000041,26.470280335861577
-127.70000000000411,26.46408789274132
-127.60000000000412,26.45789544962106
-127.50000000000412,26.4517030065008
-127.40000000000413,26.44551056338054
-127.30000000000413,26.439318120260282
-127.20000000000414,26.43312567714002
-127.10000000000414,26.42693323401976
-127.00000000000415,26.4207407908995
-126.90000000000416,26.41454834777924
-126.80000000000416,26.408355904658983
-126.70000000000417,26.402163461538724
-126.60000000000417,26.39597101841846
-126.50000000000418,26.3897785752982
-126.40000000000418,26.383586132177943
-126.30000000000419,26.377393689057683
-126.2000000000042,26.371201245937424
-126.1000000000042,26.365008802817165
-126.0000000000042,26.358816359696906
-125.90000000000421,26.352623916576643
-125.80000000000422,26.346431473456384
-125.70000000000422,26.340239030336125
-125.60000000000423,26.334046587215866
-125.50000000000423,26.327854144095607
-125.40000000000424,26.321661700975348
-125.30000000000425,26.315469257855085
-125.20000000000425,26.309276814734826
-125.10000000000426,26.303084371614567
-125.00000000000426,26.296891928494308
-124.90000000000427,26.29069948537405
-124.80000000000427,26.28450704225379
-124.70000000000428,26.27831459913353
-124.60000000000429,26.272122156013268
-124.50000000000429,26.26592971289301
-124.4000000000043,26.25973726977275
-124.3000000000043,26.25354482665249
-124.20000000000431,26.24735238353223
-124.10000000000431,26.241159940411972
-124.00000000000432,26.234967497291713
-123.90000000000433,26.22877505417145
-123.80000000000433,26.22258261105119
-123.70000000000434,26.216390167930932
-123.60000000000434,26.210197724810673
-123.50000000000435,26.204005281690414
-123.40000000000435,26.197812838570155
-123.30000000000436,26.20729166666618
-123.20000000000437,26.21854460093848
-123.10000000000437,26.22979753521078
-123.00000000000438,26.241050469483078
-122.90000000000438,26.252303403755377
-122.80000000000439,26.263556338027676
-122.7000000000044,26.274809272299976
-122.6000000000044,26.286062206572275
-122.5000000000044,26.297315140844578
-122.40000000000441,26.308568075116877
-122.30000000000442,26.319821009389177
-122.20000000000442,26.331073943661476
-122.10000000000443,26.342326877933775
-122.00000000000443,26.353579812206075
-121.90000000000444,26.364832746478374
-121.80000000000445,26.376085680750673
-121.70000000000445,26.387338615022976
-121.60000000000446,26.398591549295276
-121.50000000000446,26.409844483567575
-121.40000000000447,26.421097417839874
-121.30000000000447,26.432350352112174
-121.20000000000448,26.443603286384473
-121.10000000000448,26.454856220656772
-121.00000000000449,26.46610915492907
-120.9000000000045,26.477362089201375
-120.8000000000045,26.488615023473674
-120.70000000000451,26.499867957745973
-120.60000000000451,26.511120892018273
-120.50000000000452,26.522373826290572
-120.40000000000452,26.53362676056287
-120.30000000000453,26.54487969483517
-120.20000000000454,26.55613262910747
-120.10000000000454,26.567385563379773
-120.00000000000455,26.578638497652072
-119.90000000000455,26.58989143192437
-119.80000000000456,26.60114436619667
-119.70000000000456,26.61239730046897
-119.60000000000457,26.62365023474127
-119.50000000000458,26.63490316901357
-119.40000000000458,26.64615610328587
-119.30000000000459,26.654461427656948
-119.2000000000046,26.652336747759378
-119.1000000000046,26.650212067861812
-119.0000000000046,26.648087387964246
-118.90000000000461,26.64596270806668
-118.80000000000462,26.64383802816911
-118.70000000000462,26.641713348271544
-118.60000000000463,26.639588668373978
-118.50000000000463,26.63746398847641
-118.40000000000464,26.635339308578843
-118.30000000000464,26.633214628681277
-118.20000000000465,26.63108994878371
-118.10000000000466,26.62896526888614
-118.00000000000466,26.626840588988575
-117.90000000000467,26.62471590909101
-117.80000000000467,26.62259122919344
