Range Time (seconds),Fuel Pressure
195.9999999999775,20.628100863244434
196.0999999999775,20.626085302135845
196.19999999997748,20.62406974102726
196.29999999997744,20.622054179918674
196.39999999997747,20.620038618810085
196.4999999999775,20.6180230577015
196.59999999997746,20.616007496592914
196.69999999997742,20.613991935484325
196.79999999997744,20.61197637437574
196.89999999997747,20.60996081326715
196.99999999997743,20.607945252158565
197.0999999999774,20.60592969104998
197.19999999997742,20.60391412994139
197.29999999997744,20.601898568832805
197.3999999999774,20.599883007724216
197.49999999997738,20.59786744661563
197.5999999999774,20.595851885507045
197.69999999997742,20.593836324398456
197.7999999999774,20.59182076328987
197.89999999997735,20.589805202181285
197.99999999997738,20.587789641072696
198.0999999999774,20.585774079964107
198.19999999997736,20.58375851885552
198.29999999997733,20.581742957746936
198.39999999997735,20.579727396638347
198.49999999997738,20.57771183552976
198.59999999997734,20.575696274421176
198.6999999999773,20.573680713312587
198.79999999997733,20.571665152204
198.89999999997735,20.569649591095413
198.99999999997732,20.567634029986827
199.09999999997729,20.56561846887824
199.1999999999773,20.563602907769653
199.29999999997733,20.561587346661067
199.3999999999773,20.559571785552478
199.49999999997726,20.557556224443893
199.59999999997729,20.555540663335307
199.6999999999773,20.55352510222672
199.79999999997727,20.551509541118133
199.89999999997724,20.549493980009547
199.99999999997726,20.54747841890096
200.09999999997729,20.545462857792373
200.19999999997725,20.543447296683784
200.29999999997722,20.5414317355752
200.39999999997724,20.539416174466613
200.49999999997726,20.537400613358024
200.59999999997723,20.53538505224944
200.6999999999772,20.53336949114085
200.79999999997722,20.531353930032264
200.89999999997724,20.529338368923675
200.9999999999772,20.52732280781509
201.09999999997717,20.525307246706504
201.1999999999772,20.523291685597915
201.29999999997722,20.52127612448933
201.39999999997718,20.519260563380744
201.49999999997715,20.517245002272155
201.59999999997717,20.51522944116357
201.6999999999772,20.51321388005498
201.79999999997716,20.511198318946395
201.89999999997713,20.50918275783781
201.99999999997715,20.50716719672922
202.09999999997717,20.505151635620635
202.19999999997714,20.503136074512046
202.2999999999771,20.50112051340346
202.39999999997713,20.499104952294875
202.49999999997715,20.497089391186286
202.59999999997711,20.4950738300777
202.69999999997708,20.493058268969115
202.7999999999771,20.491042707860526
202.89999999997713,20.489027146751937
202.9999999999771,20.48701158564335
203.09999999997706,20.484996024534766
203.19999999997708,20.482980463426177
203.2999999999771,20.48096490231759
203.39999999997707,20.478949341209006
203.49999999997704,20.476933780100417
203.59999999997706,20.47491821899183
203.69999999997708,20.472902657883242
203.79999999997705,20.470887096774657
203.899999999977,20.46887153566607
203.99999999997704,20.466855974557483
204.09999999997706,20.464840413448897
204.19999999997702,20.462824852340308
204.299999999977,20.460809291231723
204.399999999977,20.458793730123137
204.49999999997704,20.456778169014548
204.599999999977,20.454762607905963
204.69999999997697,20.452747046797377
204.799999999977,20.450731485688788
204.899999999977,20.4487159245802
204.99999999997698,20.446700363471614
205.09999999997694,20.444684802363028
205.19999999997697,20.44266924125444
205.299999999977,20.440653680145854
205.39999999997696,20.438638119037268
205.49999999997692,20.43662255792868
205.59999999997694,20.434606996820094
205.69999999997697,20.432591435711505
205.79999999997693,20.43057587460292
205.8999999999769,20.428560313494334
205.99999999997692,20.426544752385745
206.09999999997694,20.42452919127716
206.1999999999769,20.42251363016857
206.29999999997688,20.420498069059985
206.3999999999769,20.4184825079514
206.49999999997692,20.41646694684281
206.5999999999769,20.414451385734225
206.69999999997685,20.41243582462564
206.79999999997688,20.41042026351705
206.8999999999769,20.408404702408465
206.99999999997686,20.406389141299876
207.09999999997683,20.40437358019129
207.19999999997685,20.402358019082705
207.29999999997688,20.400342457974116
207.39999999997684,20.39832689686553
207.4999999999768,20.39631133575694
207.59999999997683,20.394295774648356
207.69999999997685,20.392280213539767
207.79999999997682,20.39026465243118
207.89999999997679,20.388249091322596
207.9999999999768,20.386233530214007
208.09999999997683,20.38421796910542
208.1999999999768,20.382202407996836
208.29999999997676,20.380186846888247
208.39999999997679,20.37817128577966
208.4999999999768,20.376155724671072
208.59999999997677,20.374140163562487
208.69999999997674,20.3721246024539
208.79999999997676,20.370109041345312
208.89999999997679,20.368093480236727
208.99999999997675,20.366077919128138
209.09999999997672,20.364062358019552
209.19999999997674,20.362046796910967
209.29999999997676,20.360031235802378
209.39999999997673,20.358015674693792
209.4999999999767,20.356000113585207
209.59999999997672,20.353984552476618
209.69999999997674,20.35196899136803
209.7999999999767,20.349953430259443
209.89999999997667,20.347937869150858
209.9999999999767,20.34592230804227
210.09999999997672,20.343906746933683
210.19999999997668,20.341891185825098
210.29999999997665,20.33987562471651
210.39999999997667,20.337860063607923
210.4999999999767,20.335844502499334
210.59999999997666,20.33382894139075
210.69999999997663,20.331813380282163
210.79999999997665,20.329797819173574
210.89999999997667,20.32778225806499
210.99999999997664,20.3257666969564
211.0999999999766,20.323751135847814
211.19999999997663,20.32173557473923
211.29999999997665,20.31972001363064
211.39999999997661,20.317704452522054
211.49999999997658,20.31568889141347
211.5999999999766,20.31367333030488
211.69999999997663,20.31165776919629
211.7999999999766,20.309642208087705
211.89999999997656,20.30762664697912
211.99999999997658,20.30561108587053
212.0999999999766,20.303595524761946
212.19999999997657,20.30157996365336
212.29999999997654,20.29956440254477
212.39999999997656,20.297548841436186
212.49999999997658,20.295533280327597
212.59999999997655,20.29351771921901
212.6999999999765,20.291502158110426
212.79999999997654,20.289486597001837
212.89999999997656,20.28747103589325
212.99999999997652,20.285455474784662
213.0999999999765,20.283439913676077
213.1999999999765,20.281690140845072
213.29999999997654,20.281690140845072
213.3999999999765,20.281690140845072
213.49999999997647,20.281690140845072
213.5999999999765,20.281690140845072
213.6999999999765,20.281690140845072
213.79999999997648,20.281690140845072
213.89999999997644,20.281690140845072
213.99999999997647,20.281690140845072
214.0999999999765,20.281690140845072
214.19999999997646,20.281690140845072
