Range Time (seconds),Specific Impulse
160.0,0.8606997159455873
160.1,0.8606948970124327
160.2,0.8606900780792783
160.29999999999998,0.8606852591461239
160.39999999999998,0.8606804402129695
160.49999999999997,0.860675621279815
160.59999999999997,0.8606708023466606
160.69999999999996,0.8606659834135062
160.79999999999995,0.8606611644803518
160.89999999999995,0.8606563455471974
160.99999999999994,0.8606515266140429
161.09999999999994,0.8606467076808885
161.19999999999993,0.8606418887477341
161.29999999999993,0.8606370698145797
161.39999999999992,0.8606322508814251
161.49999999999991,0.8606274319482707
161.5999999999999,0.8606226130151163
161.6999999999999,0.8606177940819619
161.7999999999999,0.8606129751488074
161.8999999999999,0.860608156215653
161.9999999999999,0.8606033372824986
162.09999999999988,0.8605985183493442
162.19999999999987,0.8605936994161897
162.29999999999987,0.8605888804830353
162.39999999999986,0.8605840615498809
162.49999999999986,0.8605792426167265
162.59999999999985,0.860574423683572
162.69999999999985,0.8605696047504175
162.79999999999984,0.8605647858172631
162.89999999999984,0.8605599668841087
162.99999999999983,0.8605551479509543
163.09999999999982,0.8605503290177998
163.19999999999982,0.8605455100846454
163.2999999999998,0.860540691151491
163.3999999999998,0.8605358722183366
163.4999999999998,0.8605310532851821
163.5999999999998,0.8605262343520277
163.6999999999998,0.8605214154188733
163.79999999999978,0.8605165964857189
163.89999999999978,0.8605117775525644
163.99999999999977,0.86050695861941
164.09999999999977,0.8605021396862556
164.19999999999976,0.8604973207531011
164.29999999999976,0.8604925018199466
164.39999999999975,0.8604876828867922
164.49999999999974,0.8604828639536378
164.59999999999974,0.8604780450204834
164.69999999999973,0.8604732260873289
164.79999999999973,0.8604684071541745
164.89999999999972,0.8604635882210201
164.99999999999972,0.8604587692878657
165.0999999999997,0.8604539503547113
165.1999999999997,0.8604491314215568
165.2999999999997,0.8604443124884024
165.3999999999997,0.860439493555248
165.4999999999997,0.8604346746220936
165.59999999999968,0.860429855688939
165.69999999999968,0.8604250367557846
165.79999999999967,0.8604202178226302
165.89999999999966,0.8604153988894758
165.99999999999966,0.8604105799563213
166.09999999999965,0.8604057610231669
166.19999999999965,0.8604009420900125
166.29999999999964,0.8603961231568581
166.39999999999964,0.8603913042237036
166.49999999999963,0.8603864852905492
166.59999999999962,0.8603816663573948
166.69999999999962,0.8603768474242404
166.7999999999996,0.8603720284910858
166.8999999999996,0.8603672095579314
166.9999999999996,0.860362390624777
167.0999999999996,0.8603575716916226
167.1999999999996,0.8603527527584682
167.29999999999959,0.8603479338253137
167.39999999999958,0.8603431148921593
167.49999999999957,0.8603382959590049
167.59999999999957,0.8603334770258505
167.69999999999956,0.860328658092696
167.79999999999956,0.8603238391595416
167.89999999999955,0.8603190202263872
167.99999999999955,0.8603142012932328
168.09999999999954,0.8603093823600783
168.19999999999953,0.8603045634269239
168.29999999999953,0.8602997444937694
168.39999999999952,0.860294925560615
168.49999999999952,0.8602901066274605
168.5999999999995,0.8602852876943061
168.6999999999995,0.8602804687611517
168.7999999999995,0.8602756498279973
168.8999999999995,0.8602708308948428
168.9999999999995,0.8602660119616884
169.09999999999948,0.860261193028534
169.19999999999948,0.8602563740953796
169.29999999999947,0.8602515551622251
169.39999999999947,0.8602467362290707
169.49999999999946,0.8602419172959163
169.59999999999945,0.8602370983627619
169.69999999999945,0.8602322794296074
169.79999999999944,0.8602274604964529
169.89999999999944,0.8602226415632985
169.99999999999943,0.8602178226301441
170.09999999999943,0.8602130036969897
170.19999999999942,0.8602081847638352
170.29999999999941,0.8602033658306808
170.3999999999994,0.8601985468975264
170.4999999999994,0.860193727964372
170.5999999999994,0.8601889090312175
170.6999999999994,0.8601840900980631
170.7999999999994,0.8601792711649087
170.89999999999938,0.8601744522317543
170.99999999999937,0.8601696332985997
171.09999999999937,0.8601648143654453
171.19999999999936,0.8601599954322909
171.29999999999936,0.8601551764991365
171.39999999999935,0.860150357565982
171.49999999999935,0.8601455386328276
171.59999999999934,0.8601407196996732
171.69999999999933,0.8601359007665188
171.79999999999933,0.8601310818333644
171.89999999999932,0.8601262629002099
171.99999999999932,0.8601214439670555
172.0999999999993,0.8601166250339011
172.1999999999993,0.8601118061007467
172.2999999999993,0.8601069871675922
172.3999999999993,0.8601021682344377
172.4999999999993,0.8600973493012833
172.59999999999928,0.8600925303681289
172.69999999999928,0.8600877114349744
172.79999999999927,0.86008289250182
172.89999999999927,0.8600780735686656
172.99999999999926,0.8600732546355112
173.09999999999926,0.8600684357023567
173.19999999999925,0.8600636167692023
173.29999999999924,0.8600587978360479
173.39999999999924,0.8600539789028935
173.49999999999923,0.860049159969739
173.59999999999923,0.8600443410365846
173.69999999999922,0.8600395221034302
173.79999999999922,0.8600347031702757
173.8999999999992,0.8600298842371213
173.9999999999992,0.8600250653039668
174.0999999999992,0.8600202463708124
174.1999999999992,0.860015427437658
174.2999999999992,0.8600106085045036
174.39999999999918,0.8600057895713491
174.49999999999918,0.8600009706381947
174.59999999999917,0.8599961517050403
174.69999999999916,0.8599913327718859
174.79999999999916,0.8599865138387314
174.89999999999915,0.859981694905577
174.99999999999915,0.8599768759724226
175.09999999999914,0.8599720570392682
175.19999999999914,0.8599672381061136
175.29999999999913,0.8599624191729592
175.39999999999912,0.8599576002398048
175.49999999999912,0.8599527813066504
175.5999999999991,0.8599479623734959
175.6999999999991,0.8599431434403415
175.7999999999991,0.8599383245071871
175.8999999999991,0.8599335055740327
175.9999999999991,0.8599286866408783
176.09999999999908,0.8599238677077238
176.19999999999908,0.8599190487745694
176.29999999999907,0.859914229841415
176.39999999999907,0.8599094109082606
